listing_id,branch_id,agent_address,agent_postcode,short_description,property_id,property_type,address,price_min,price_max,latitude,longitude,lad20cd,lad20nm,tagged_description
47225140,"[""73871""]","[""43 Willesden Lane, London""]","[""NW6 7RF""]","*double room in A shared house* *recently refurbished* * 500 for A single person,  600 for A couple* *all bills + wifi included* *non smokers* *call now to view*",17296631,Studio,"[""Colin Park Road, Colindale NW9""]",115,115,51.589874,-0.251879,E09000003,Barnet,"[('*double', 'O'), ('room', 'O'), ('in', 'O'), ('A', 'O'), ('shared', 'O'), ('house*', 'O'), ('*recently', 'O'), ('refurbished*', 'O'), ('* 500', 'O'), ('for', 'O'), ('A', 'O'), ('single', 'O'), ('person,', 'O'), (' 600', 'O'), ('for', 'O'), ('A', 'O'), ('couple*', 'O'), ('*all', 'O'), ('bills', 'O'), ('+', 'O'), ('wifi', 'O'), ('included*', 'O'), ('*non', 'O'), ('smokers*', 'O'), ('*call', 'O'), ('now', 'O'), ('to', 'O'), ('view*', 'O')]"
41804981,"[""35919""]","[""3-5 Globe Road, London""]","[""E1 4DT""]",Description coming shortly,7614896,Studio,"[""Jamaica Street, Whitechapel E1""]",165,165,51.518684,-0.049384,E09000030,Tower Hamlets,"[('Description', 'O'), ('coming', 'O'), ('shortly', 'O')]"
48103843,"[""15372""]","[""34 - 36 Lowlands Road, Harrow""]","[""HA1 3AT""]",Rouge Property Harrow is delighted to offer this brand new luxury one bedroom eighth floor apartment situated in a sought after development in the heart of Harrow. The property is conveniently located within walking distance to Harrow Metropolitan Line Station and local shopping facilities. The...,31918228,Flat,"[""Bradstowe House, Headstone Road, Harrow, Middlesex HA1""]",317,317,51.580692,-0.34075,E09000015,Harrow,"[('Rouge', 'O'), ('Property', 'O'), ('Harrow', 'B-LOC'), ('is', 'O'), ('delighted', 'O'), ('to', 'O'), ('offer', 'O'), ('this', 'O'), ('brand', 'O'), ('new', 'O'), ('luxury', 'O'), ('one', 'O'), ('bedroom', 'O'), ('eighth', 'O'), ('floor', 'O'), ('apartment', 'O'), ('situated', 'O'), ('in', 'O'), ('a', 'O'), ('sought', 'O'), ('after', 'O'), ('development', 'O'), ('in', 'O'), ('the', 'O'), ('heart', 'O'), ('of', 'O'), ('Harrow.', 'B-LOC'), ('The', 'O'), ('property', 'O'), ('is', 'O'), ('conveniently', 'O'), ('located', 'O'), ('within', 'O'), ('walking', 'O'), ('distance', 'O'), ('to', 'O'), ('Harrow', 'B-LOC'), ('Metropolitan', 'O'), ('Line', 'O'), ('Station', 'O'), ('and', 'O'), ('local', 'O'), ('shopping', 'O'), ('facilities.', 'O'), ('The...', 'O')]"
49851656,"[""83284""]","[""22 Ashley Gardens, Palmers Green, London""]","[""N13 5EW""]","Recently refurbished 2 bedroom, 2 bathroom ground floor garden flat with off street parking, situated in Muswell Hill. The property is situated a short walk from Muswell hill Broadway, all shopping amenities and transport links.",15163487,Flat,"[""Wilton Road, Muswell Hill N10""]",370,370,51.598873,-0.149507,E09000003,Barnet,"[('Recently', 'O'), ('refurbished', 'O'), ('2', 'O'), ('bedroom,', 'O'), ('2', 'O'), ('bathroom', 'O'), ('ground', 'O'), ('floor', 'O'), ('garden', 'O'), ('flat', 'O'), ('with', 'O'), ('off', 'O'), ('street', 'O'), ('parking,', 'O'), ('situated', 'O'), ('in', 'O'), ('Muswell', 'B-LOC'), ('Hill.', 'I-LOC'), ('The', 'O'), ('property', 'O'), ('is', 'O'), ('situated', 'O'), ('a', 'O'), ('short', 'O'), ('walk', 'O'), ('from', 'O'), ('Muswell', 'B-LOC'), ('hill', 'i-LOC'), ('Broadway,', 'O'), ('all', 'O'), ('shopping', 'O'), ('amenities', 'O'), ('and', 'O'), ('transport', 'O'), ('links.', 'O')]"
47212437,"[""54123""]","[""34 High Street, Northwood""]","[""HA6 1BN""]","<p class=""top"">We are proud to present to the market this spacious top floor apartment conveniently located in Pinner within walking distance of Northwood Hills Train Station (Metropolitan Line) and High Street. The property comprises; large lounge, two double bedrooms, fitted kitchen with white goods and a tiled family bathroom. Other benefits include gas central heating and double glazing.  Available immediately and offered furnished or unfurnished.</p>",10224719,Flat,"[""Haydon Drive, Pinner HA5""]",288,288,51.59252,-0.406814,E09000017,Hillingdon,"[('<p', 'O'), ('class=""top"">We', 'O'), ('are', 'O'), ('proud', 'O'), ('to', 'O'), ('present', 'O'), ('to', 'O'), ('the', 'O'), ('market', 'O'), ('this', 'O'), ('spacious', 'O'), ('top', 'O'), ('floor', 'O'), ('apartment', 'O'), ('conveniently', 'O'), ('located', 'O'), ('in', 'O'), ('Pinner', 'B-LOC'), ('within', 'O'), ('walking', 'O'), ('distance', 'O'), ('of', 'O'), ('Northwood', 'B-LOC'), ('Hills', 'O'), ('Train', 'O'), ('Station', 'O'), ('(Metropolitan', 'O'), ('Line)', 'O'), ('and', 'O'), ('High', 'O'), ('Street.', 'O'), ('The', 'O'), ('property', 'O'), ('comprises;', 'O'), ('large', 'O'), ('lounge,', 'O'), ('two', 'O'), ('double', 'O'), ('bedrooms,', 'O'), ('fitted', 'O'), ('kitchen', 'O'), ('with', 'O'), ('white', 'O'), ('goods', 'O'), ('and', 'O'), ('a', 'O'), ('tiled', 'O'), ('family', 'O'), ('bathroom.', 'O'), ('Other', 'O'), ('benefits', 'O'), ('include', 'O'), ('gas', 'O'), ('central', 'O'), ('heating', 'O'), ('and', 'O'), ('double', 'O'), ('glazing.', 'O'), ('Available', 'O'), ('immediately', 'O'), ('and', 'O'), ('offered', 'O'), ('furnished', 'O'), ('or', 'O'), ('unfurnished.</p>', 'O')]"
42916183,"[""32280""]","[""22 St. Johns Road, Isleworth""]","[""TW7 6NW""]","A luxury studio apartment  33 sq M - This property comprises of spacious studio area/kitchen, the stunning kitchen comes with integrated appliances which include fridge, washing machine, oven &amp; microwave. A ceramic tiled modern shower room with heated towel rail completes this apartment. Ben...",24891506,Studio,"[""242 Bath Road, Harlington, Hayes, Greater London UB3""]",196,196,51.4814,-0.44652,E09000017,Hillingdon,"[('A', 'O'), ('luxury', 'O'), ('studio', 'O'), ('apartment', 'O'),  ('33', 'O'), ('sq', 'O'), ('M', 'O'), ('-', 'O'), ('This', 'O'), ('property', 'O'), ('comprises', 'O'), ('of', 'O'), ('spacious', 'O'), ('studio', 'O'), ('area/kitchen,', 'O'), ('the', 'O'), ('stunning', 'O'), ('kitchen', 'O'), ('comes', 'O'), ('with', 'O'), ('integrated', 'O'), ('appliances', 'O'), ('which', 'O'), ('include', 'O'), ('fridge,', 'O'), ('washing', 'O'), ('machine,', 'O'), ('oven', 'O'),  ('microwave.', 'O'), ('A', 'O'), ('ceramic', 'O'), ('tiled', 'O'), ('modern', 'O'), ('shower', 'O'), ('room', 'O'), ('with', 'O'), ('heated', 'O'), ('towel', 'O'), ('rail', 'O'), ('completes', 'O'), ('this', 'O'), ('apartment.', 'O'), ('Ben...', 'O')]"
34978089,"[""4243""]","[""53-55 Balham Hill, Balham, London""]","[""SW12 9DR""]",A stunning first floor Victorian conversion flat overlooking Clapham Common.,23154142,Flat,"[""Clapham Common South Side, Clapham, London SW4""]",450,450,51.454277,-0.145703,E09000022,Lambeth,"[('A', 'O'), ('stunning', 'O'), ('first', 'O'), ('floor', 'O'), ('Victorian', 'O'), ('conversion', 'O'), ('flat', 'O'), ('overlooking', 'O'), ('Clapham', 'B-LOC'), ('Common.', 'O')]"
49475001,"[""4825""]","[""435 Bethnal Green Road, Bethnal Green, London""]","[""E2 0AN""]","<p class=""top"">Lloyds Residential are pleased to present to the market this spacious period property positioned in a quiet residential turning yet within a short walking distance of Plaistow tube station! The property consists of three double bedrooms (one on the ground floor) modern fitted kitchen, ground floor bathroom, large lounge with stripped wood flooring leading to spacious conservatory. The first floor provides two double bedrooms and a generous shower room. There is also a good sized rear garden and side access. Suited to either professional sharers or family please call now to arrange viewing!</p>",7833991,Terraced house,"[""Chesterton Road, London E13""]",369,369,51.527714,0.01905,E09000025,Newham,"[('<p', 'O'), ('class=""top"">Lloyds', 'O'), ('Residential', 'O'), ('are', 'O'), ('pleased', 'O'), ('to', 'O'), ('present', 'O'), ('to', 'O'), ('the', 'O'), ('market', 'O'), ('this', 'O'), ('spacious', 'O'), ('period', 'O'), ('property', 'O'), ('positioned', 'O'), ('in', 'O'), ('a', 'O'), ('quiet', 'O'), ('residential', 'O'), ('turning', 'O'), ('yet', 'O'), ('within', 'O'), ('a', 'O'), ('short', 'O'), ('walking', 'O'), ('distance', 'O'), ('of', 'O'), ('Plaistow', 'B-LOC'), ('tube', 'O'), ('station!', 'O'), ('The', 'O'), ('property', 'O'), ('consists', 'O'), ('of', 'O'), ('three', 'O'), ('double', 'O'), ('bedrooms', 'O'), ('(one', 'O'), ('on', 'O'), ('the', 'O'), ('ground', 'O'), ('floor)', 'O'), ('modern', 'O'), ('fitted', 'O'), ('kitchen,', 'O'), ('ground', 'O'), ('floor', 'O'), ('bathroom,', 'O'), ('large', 'O'), ('lounge', 'O'), ('with', 'O'), ('stripped', 'O'), ('wood', 'O'), ('flooring', 'O'), ('leading', 'O'), ('to', 'O'), ('spacious', 'O'), ('conservatory.', 'O'), ('The', 'O'), ('first', 'O'), ('floor', 'O'), ('provides', 'O'), ('two', 'O'), ('double', 'O'), ('bedrooms', 'O'), ('and', 'O'), ('a', 'O'), ('generous', 'O'), ('shower', 'O'), ('room.', 'O'), ('There', 'O'), ('is', 'O'), ('also', 'O'), ('a', 'O'), ('good', 'O'), ('sized', 'O'), ('rear', 'O'), ('garden', 'O'), ('and', 'O'), ('side', 'O'), ('access.', 'O'), ('Suited', 'O'), ('to', 'O'), ('either', 'O'), ('professional', 'O'), ('sharers', 'O'), ('or', 'O'), ('family', 'O'), ('please', 'O'), ('call', 'O'), ('now', 'O'), ('to', 'O'), ('arrange', 'O'), ('viewing!</p>', 'O')]"
49288304,"[""60176""]","[""Unit 1, 3 Limeharbour, Canary Wharf, London""]","[""E14 9LS""]","Blackstones presents a stunning penthouse in Ability Place, a bright and spacious 1660 sq ft apartment, two bedroom, two bathroom penthouse apartment set on the 18th floor with spectacular view of the dock.",29089522,Flat,"[""Ability Place, Millharbour, Canary Wharf E14""]",1100,1100,51.49833,-0.018153,E09000030,Tower Hamlets,"[('Blackstones', 'O'), ('presents', 'O'), ('a', 'O'), ('stunning', 'O'), ('penthouse', 'O'), ('in', 'O'), ('Ability', 'B-LOC'), ('Place,', 'I-LOC'), ('a', 'O'), ('bright', 'O'), ('and', 'O'), ('spacious', 'O'), ('1660', 'O'), ('sq', 'O'), ('ft', 'O'), ('apartment,', 'O'), ('two', 'O'), ('bedroom,', 'O'), ('two', 'O'), ('bathroom', 'O'), ('penthouse', 'O'), ('apartment', 'O'), ('set', 'O'), ('on', 'O'), ('the', 'O'), ('18th', 'O'), ('floor', 'O'), ('with', 'O'), ('spectacular', 'O'), ('view', 'O'), ('of', 'O'), ('the', 'O'), ('dock.', 'O')]"
45425405,"[""62961""]","[""Unit 20 & 21, Angel Gate, London""]","[""EC1V 2PT""]",House share in Wallington lodge,30250537,Detached house,"[""Plough Lane, London SM6""]",104,450,51.36559,-0.131919,E09000029,Sutton,"[('House', 'O'), ('share', 'O'), ('in', 'O'), ('Wallington', 'B-LOC'), ('lodge', 'O')]"
50887684,"[""60976""]","[""295 Mare Street""]","[""E8 1EJ""]","Stunning four double bedroom period house with Garden.  This fantastic condition property features high ceilings and is naturally light. Benefits from four large almost equal size double bedrooms, good size modern kitchen leading (truncated)",7699163,Detached house,"[""Trehurst Street, London E5""]",720,720,51.55074,-0.036185,E09000012,Hackney,"[('Stunning', 'O'), ('four', 'O'), ('double', 'O'), ('bedroom', 'O'), ('period', 'O'), ('house', 'O'), ('with', 'O'), ('Garden.', 'O'), ('This', 'O'), ('fantastic', 'O'), ('condition', 'O'), ('property', 'O'), ('features', 'O'), ('high', 'O'), ('ceilings', 'O'), ('and', 'O'), ('is', 'O'), ('naturally', 'O'), ('light.', 'O'), ('Benefits', 'O'), ('from', 'O'), ('four', 'O'), ('large', 'O'), ('almost', 'O'), ('equal', 'O'), ('size', 'O'), ('double', 'O'), ('bedrooms,', 'O'), ('good', 'O'), ('size', 'O'), ('modern', 'O'), ('kitchen', 'O'), ('leading', 'O'), ('(truncated)', 'O')]"
39203296,"[""1580""]","[""15 Brewhouse Lane, Putney""]","[""SW15 2JX""]","Chartwell Residential is pleased to present to the market a larger than average, 2 bedroom apartment with balcony, set in this exclusive riverside development on the banks of the River Thames by Richmond Bridge. This property benefits from the use of concierge, gym and parking and is surrounded by well maintained communal gardens. Richmond Town Centre is a short walk away with an excellent selection of shops, restaurants and transport links. This property is also convenient for Richmond Park and for access into and out of Central London. Please call Chartwell Residential on to book your appointment.",24669873,Flat,"[""Darling House, 25 Clevedon Road, Middx TW1""]",658,658,51.453983,-0.30522,E09000027,Richmond upon Thames,"[('Chartwell', 'O'), ('Residential', 'O'), ('is', 'O'), ('pleased', 'O'), ('to', 'O'), ('present', 'O'), ('to', 'O'), ('the', 'O'), ('market', 'O'), ('a', 'O'), ('larger', 'O'), ('than', 'O'), ('average,', 'O'), ('2', 'O'), ('bedroom', 'O'), ('apartment', 'O'), ('with', 'O'), ('balcony,', 'O'), ('set', 'O'), ('in', 'O'), ('this', 'O'), ('exclusive', 'O'), ('riverside', 'O'), ('development', 'O'), ('on', 'O'), ('the', 'O'), ('banks', 'O'), ('of', 'O'), ('the', 'O'), ('River', 'O'), ('Thames', 'O'), ('by', 'O'), ('Richmond', 'B-LOC'), ('Bridge.', 'O'), ('This', 'O'), ('property', 'O'), ('benefits', 'O'), ('from', 'O'), ('the', 'O'), ('use', 'O'), ('of', 'O'), ('concierge,', 'O'), ('gym', 'O'), ('and', 'O'), ('parking', 'O'), ('and', 'O'), ('is', 'O'), ('surrounded', 'O'), ('by', 'O'), ('well', 'O'), ('maintained', 'O'), ('communal', 'O'), ('gardens.', 'O'), ('Richmond', 'B-LOC'), ('Town', 'O'), ('Centre', 'O'), ('is', 'O'), ('a', 'O'), ('short', 'O'), ('walk', 'O'), ('away', 'O'), ('with', 'O'), ('an', 'O'), ('excellent', 'O'), ('selection', 'O'), ('of', 'O'), ('shops,', 'O'), ('restaurants', 'O'), ('and', 'O'), ('transport', 'O'), ('links.', 'O'), ('This', 'O'), ('property', 'O'), ('is', 'O'), ('also', 'O'), ('convenient', 'O'), ('for', 'O'), ('Richmond', 'B-LOC'), ('Park', 'O'), ('and', 'O'), ('for', 'O'), ('access', 'O'), ('into', 'O'), ('and', 'O'), ('out', 'O'), ('of', 'O'), ('Central', 'O'), ('London.', 'O'), ('Please', 'O'), ('call', 'O'), ('Chartwell', 'O'), ('Residential', 'O'), ('on', 'O'), ('to', 'O'), ('book', 'O'), ('your', 'O'), ('appointment.', 'O')]"
50074092,"[""68707""]","[""256 Globe Road, London""]","[""E2 0JD""]","Offering a bright and spacious modern four bedroom house located on Baxter Road, Prince Regent in E16",7903507,Terraced house,"[""Baxter Road, Prince Regent E16""]",550,550,51.512234,0.037014,E09000025,Newham,"[('Offering', 'O'), ('a', 'O'), ('bright', 'O'), ('and', 'O'), ('spacious', 'O'), ('modern', 'O'), ('four', 'O'), ('bedroom', 'O'), ('house', 'O'), ('located', 'O'), ('on', 'O'), ('Baxter', 'B-LOC'), ('Road,', 'O'), ('Prince', 'B-LOC'), ('Regent', 'I-LOC'), ('in', 'O'), ('E16', 'O')]"
46928560,"[""40409""]","[""70 Woodgrange Road, Forest Gate, London""]","[""E7 0EN""]",A one bedroom first floor apartment located in the heart of Dagenham and close to all the local shops and transport links. Minutes away from Dagenham Heathway station. Property has been fully refurbished recently and comes unfurnished. Available now.,31984027,Flat,"[""Station Parade, Heathway, Dagenham RM9""]",212,212,51.54121,0.147723,E09000002,Barking and Dagenham,"[('A', 'O'), ('one', 'O'), ('bedroom', 'O'), ('first', 'O'), ('floor', 'O'), ('apartment', 'O'), ('located', 'O'), ('in', 'O'), ('the', 'O'), ('heart', 'O'), ('of', 'O'), ('Dagenham', 'B-LOC'), ('and', 'O'), ('close', 'O'), ('to', 'O'), ('all', 'O'), ('the', 'O'), ('local', 'O'), ('shops', 'O'), ('and', 'O'), ('transport', 'O'), ('links.', 'O'), ('Minutes', 'O'), ('away', 'O'), ('from', 'O'), ('Dagenham', 'B-LOC'), ('Heathway', 'O'), ('station.', 'O'), ('Property', 'O'), ('has', 'O'), ('been', 'O'), ('fully', 'O'), ('refurbished', 'O'), ('recently', 'O'), ('and', 'O'), ('comes', 'O'), ('unfurnished.', 'O'), ('Available', 'O'), ('now.', 'O')]"
50233936,"[""8144""]","[""65 Upper Street, Islington""]","[""N1 0NY""]","A two bedroom second floor double fronted Victorian conversion located within easy reach of Canonbury and Highbury &amp; Islington stations plus good bus links into the City. The accommodation offers two double bedrooms, lounge, kitchen dining room and bathroom. (contd...)",27328001,Flat,"[""Petherton Road, Canonbury N5""]",462,462,51.550926,-0.090123,E09000019,Islington,"[('A', 'O'), ('two', 'O'), ('bedroom', 'O'), ('second', 'O'), ('floor', 'O'), ('double', 'O'), ('fronted', 'O'), ('Victorian', 'O'), ('conversion', 'O'), ('located', 'O'), ('within', 'O'), ('easy', 'O'), ('reach', 'O'), ('of', 'O'), ('Canonbury', 'B-LOC'), ('and', 'O'), ('Highbury', 'B-LOC'),  ('Islington', 'B-LOC'), ('stations', 'O'), ('plus', 'O'), ('good', 'O'), ('bus', 'O'), ('links', 'O'), ('into', 'O'), ('the', 'O'), ('City.', 'O'), ('The', 'O'), ('accommodation', 'O'), ('offers', 'O'), ('two', 'O'), ('double', 'O'), ('bedrooms,', 'O'), ('lounge,', 'O'), ('kitchen', 'O'), ('dining', 'O'), ('room', 'O'), ('and', 'O'), ('bathroom.', 'O'), ('(contd...)', 'O')]"
39831830,"[""7813""]","[""Suite 3, 12 Portman Close, London""]","[""W1H 6BR""]",Entrance Hallway: Double Reception Room: Kitchen &amp; Dining Room: 4 Bedrooms: 2 Ensuite Bathrooms: Guest Cloakroom: Decked Patio: Rear Private Garden: Communal Gardens: Balcony/Terrace: Off Street Parking Place ,25139482,Terraced house,"[""Blenheim Crescent, Notting Hill W11""]",3250,3250,51.513798,-0.210548,E09000020,Kensington and Chelsea,"[('Entrance', 'O'), ('Hallway:', 'O'), ('Double', 'O'), ('Reception', 'O'), ('Room:', 'O'), ('Kitchen', 'O'),  ('Dining', 'O'), ('Room:', 'O'), ('4', 'O'), ('Bedrooms:', 'O'), ('2', 'O'), ('Ensuite', 'O'), ('Bathrooms:', 'O'), ('Guest', 'O'), ('Cloakroom:', 'O'), ('Decked', 'O'), ('Patio:', 'O'), ('Rear', 'O'), ('Private', 'O'), ('Garden:', 'O'), ('Communal', 'O'), ('Gardens:', 'O'), ('Balcony/Terrace:', 'O'), ('Off', 'O'), ('Street', 'O'), ('Parking', 'O'), ('Place', 'O')]"
49574633,"[""16988""]","[""54 Pembroke Road, Kensington""]","[""W8 6NX""]","<p class=""top"">A selection of stunning apartments located in the sought after location of SW3. Pelham Court offers residents many features associated with a Chelsea lifestyle, including an on-site porter and private communal gardens for sole use of the tenants.  This beautiful Edwardian style mansion block offers light, spacious and modern living accommodation while maintaining many of the classical period features of the building. The apartments are set over 5 floors and are accessed via a lift. The flats can be rented on flexible terms either furnished or unfurnished.  The property is just moments from the fashionable restaurants and designer retail shops of Knightsbridge, South Kensington, Sloane Square and the iconic Kings Road. The area is a hive of local activity with museums such as the Victoria and Albert Museum and the Natural History Museum both within walking distance of Pelham Court. Transport links are numerous making this a superb central London base.</p>",27196526,Flat,"[""Pelham Court, Fulham Road, Chelsea, London SW3""]",600,600,51.49218,-0.170815,E09000020,Kensington and Chelsea,"[('<p', 'O'), ('class=""top"">A', 'O'), ('selection', 'O'), ('of', 'O'), ('stunning', 'O'), ('apartments', 'O'), ('located', 'O'), ('in', 'O'), ('the', 'O'), ('sought', 'O'), ('after', 'O'), ('location', 'O'), ('of', 'O'), ('SW3.', 'O'), ('Pelham', 'O'), ('Court', 'O'), ('offers', 'O'), ('residents', 'O'), ('many', 'O'), ('features', 'O'), ('associated', 'O'), ('with', 'O'), ('a', 'O'), ('Chelsea', 'B-LOC'), ('lifestyle,', 'O'), ('including', 'O'), ('an', 'O'), ('on-site', 'O'), ('porter', 'O'), ('and', 'O'), ('private', 'O'), ('communal', 'O'), ('gardens', 'O'), ('for', 'O'), ('sole', 'O'), ('use', 'O'), ('of', 'O'), ('the', 'O'), ('tenants.', 'O'), ('This', 'O'), ('beautiful', 'O'), ('Edwardian', 'O'), ('style', 'O'), ('mansion', 'O'), ('block', 'O'), ('offers', 'O'), ('light,', 'O'), ('spacious', 'O'), ('and', 'O'), ('modern', 'O'), ('living', 'O'), ('accommodation', 'O'), ('while', 'O'), ('maintaining', 'O'), ('many', 'O'), ('of', 'O'), ('the', 'O'), ('classical', 'O'), ('period', 'O'), ('features', 'O'), ('of', 'O'), ('the', 'O'), ('building.', 'O'), ('The', 'O'), ('apartments', 'O'), ('are', 'O'), ('set', 'O'), ('over', 'O'), ('5', 'O'), ('floors', 'O'), ('and', 'O'), ('are', 'O'), ('accessed', 'O'), ('via', 'O'), ('a', 'O'), ('lift.', 'O'), ('The', 'O'), ('flats', 'O'), ('can', 'O'), ('be', 'O'), ('rented', 'O'), ('on', 'O'), ('flexible', 'O'), ('terms', 'O'), ('either', 'O'), ('furnished', 'O'), ('or', 'O'), ('unfurnished.', 'O'), ('The', 'O'), ('property', 'O'), ('is', 'O'), ('just', 'O'), ('moments', 'O'), ('from', 'O'), ('the', 'O'), ('fashionable', 'O'), ('restaurants', 'O'), ('and', 'O'), ('designer', 'O'), ('retail', 'O'), ('shops', 'O'), ('of', 'O'), ('Knightsbridge,', 'B-LOC'), ('South', 'B-LOC'), ('Kensington,', 'I-LOC'), ('Sloane', 'B-LOC'), ('Square', 'I-LOC'), ('and', 'O'), ('the', 'O'), ('iconic', 'O'), ('Kings', 'O'), ('Road.', 'O'), ('The', 'O'), ('area', 'O'), ('is', 'O'), ('a', 'O'), ('hive', 'O'), ('of', 'O'), ('local', 'O'), ('activity', 'O'), ('with', 'O'), ('museums', 'O'), ('such', 'O'), ('as', 'O'), ('the', 'O'), ('Victoria', 'O'), ('and', 'O'), ('Albert', 'O'), ('Museum', 'O'), ('and', 'O'), ('the', 'O'), ('Natural', 'O'), ('History', 'O'), ('Museum', 'O'), ('both', 'O'), ('within', 'O'), ('walking', 'O'), ('distance', 'O'), ('of', 'O'), ('Pelham', 'O'), ('Court.', 'O'), ('Transport', 'O'), ('links', 'O'), ('are', 'O'), ('numerous', 'O'), ('making', 'O'), ('this', 'O'), ('a', 'O'), ('superb', 'O'), ('central', 'O'), ('London', 'O'), ('base.</p>', 'O')]"
